_id,BUDGET_YEAR,BUDGET_MONTH_DESC,GROUP_NAME,DUTY_NAME,PRODUCT_NAME,TAX_NETTAX_AMT,UPDATE_DATE
149,2564,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),8000.0000,2566-08-11T00:00:00
150,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ซิการ์,32868.4000,2566-08-11T00:00:00
151,2564,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,544198763.0000,2566-08-11T00:00:00
152,2564,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4450178200.0000,2566-08-11T00:00:00
153,2564,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,594775.0000,2566-08-11T00:00:00
154,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ยาสูบบุหรี่ซิกาแรต,352.0000,2566-08-11T00:00:00
155,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,386673.0000,2566-08-11T00:00:00
156,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผลิตเพื่อขายเป็นวัตถุดิบให้แก่ผู้ประกอบอุสาหกรรมยาสูบโดยตรงหรือขายผ่านผู้ค้าคนกลางตามหลักเกณฑ์ วิธีการ และเงื่อนไขที่อธิบดีประกาศกำหนด,3750.0000,2566-08-11T00:00:00
157,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1725787.2800,2566-08-11T00:00:00
158,2564,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),67446626.8500,2566-08-11T00:00:00
159,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ซิการ์,3974808.5400,2566-08-11T00:00:00
160,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,375854880.0000,2566-08-11T00:00:00
161,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4189057440.0000,2566-08-11T00:00:00
162,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,401700.0000,2566-08-11T00:00:00
163,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาสูบ,115.9100,2566-08-11T00:00:00
164,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,380628.0000,2566-08-11T00:00:00
165,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,11250.0000,2566-08-11T00:00:00
166,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,65271.7000,2566-08-11T00:00:00
167,2564,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),79250514.5000,2566-08-11T00:00:00
168,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,3159898.9100,2566-08-11T00:00:00
169,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,388261446.7100,2566-08-11T00:00:00
170,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,5278506125.6400,2566-08-11T00:00:00
171,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,507900.0000,2566-08-11T00:00:00
172,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,42675.5000,2566-08-11T00:00:00
173,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,337353.0000,2566-08-11T00:00:00
174,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,7500.0000,2566-08-11T00:00:00
175,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,142119.2200,2566-08-11T00:00:00
176,2564,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),96769729.8400,2566-08-11T00:00:00
177,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ซิการ์,1487473.2800,2566-08-11T00:00:00
178,2564,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,994936083.0000,2566-08-11T00:00:00
179,2564,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4905640880.0000,2566-08-11T00:00:00
180,2564,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,780075.0000,2566-08-11T00:00:00
181,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ยาสูบ,182.1900,2566-08-11T00:00:00
182,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,801765.0000,2566-08-11T00:00:00
183,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,7500.0000,2566-08-11T00:00:00
184,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2154823.7200,2566-08-11T00:00:00
185,2564,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),68641552.6600,2566-08-11T00:00:00
186,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,2941488.8300,2566-08-11T00:00:00
187,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,264770720.0000,2566-08-11T00:00:00
188,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4776240160.0000,2566-08-11T00:00:00
189,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,200500.0000,2566-08-11T00:00:00
190,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,476685.0000,2566-08-11T00:00:00
191,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,87542.0000,2566-08-11T00:00:00
192,2564,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),85679974.6600,2566-08-11T00:00:00
193,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,ซิการ์,935643.6300,2566-08-11T00:00:00
194,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,423582960.0000,2566-08-11T00:00:00
195,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4743112530.0000,2566-08-11T00:00:00
196,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,439200.0000,2566-08-11T00:00:00
197,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,681868.0000,2566-08-11T00:00:00
198,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,3750.0000,2566-08-11T00:00:00
199,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,3524828.5600,2566-08-11T00:00:00
200,2564,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),77235614.3400,2566-08-11T00:00:00
201,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,1796498.0000,2566-08-11T00:00:00
202,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,508737600.0000,2566-08-11T00:00:00
203,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,5040884100.0000,2566-08-11T00:00:00
204,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,341300.0000,2566-08-11T00:00:00
205,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,12057.7000,2566-08-11T00:00:00
206,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,470970.0000,2566-08-11T00:00:00
207,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,3750.0000,2566-08-11T00:00:00
208,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2289259.1700,2566-08-11T00:00:00
209,2564,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),81257880.3000,2566-08-11T00:00:00
210,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,681887.1000,2566-08-11T00:00:00
211,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,312878500.7500,2566-08-11T00:00:00
212,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,4365772200.0000,2566-08-11T00:00:00
213,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,356750.0000,2566-08-11T00:00:00
214,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,2926.8000,2566-08-11T00:00:00
215,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาสูบบุหรี่ซิกาแรต,1184.8200,2566-08-11T00:00:00
216,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,414850.0000,2566-08-11T00:00:00
217,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,15000.0000,2566-08-11T00:00:00
218,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2176278.4000,2566-08-11T00:00:00
219,2564,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),88459757.2000,2566-08-11T00:00:00
220,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ซิการ์,1377888.8700,2566-08-11T00:00:00
221,2564,กันยายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,259745600.0000,2566-08-11T00:00:00
222,2564,กันยายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกิน 60 บาท,5176462120.0400,2566-08-11T00:00:00
223,2564,กันยายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,410000.0000,2566-08-11T00:00:00
224,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาสูบ,9083.8500,2566-08-11T00:00:00
225,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาสูบบุหรี่ซิกาแรต,3309.9600,2566-08-11T00:00:00
226,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,429250.0000,2566-08-11T00:00:00
227,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,10000.0000,2566-08-11T00:00:00
228,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,865499.7900,2566-08-11T00:00:00
229,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),103285525.0500,2566-08-11T00:00:00
230,2564,กันยายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),139750.0000,2566-08-11T00:00:00
231,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินกว่า 60 บาท,490104.0000,2566-08-11T00:00:00
232,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,517639506.4200,2566-08-11T00:00:00
233,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,2945925247.5200,2566-08-11T00:00:00
234,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,505825.0000,2566-08-11T00:00:00
235,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาสูบบุหรี่ซิกาแรต,12.0000,2566-08-11T00:00:00
236,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,484282.0000,2566-08-11T00:00:00
237,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2758940.4000,2566-08-11T00:00:00
238,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),79510659.1500,2566-08-11T00:00:00
239,2565,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),189125.0000,2566-08-11T00:00:00
240,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ซิการ์,2974117.0000,2566-08-11T00:00:00
241,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,539829204.0000,2566-08-11T00:00:00
242,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,3958101043.0000,2566-08-11T00:00:00
243,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,590915.0000,2566-08-11T00:00:00
244,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาสูบ,12997.7600,2566-08-11T00:00:00
245,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,613075.0000,2566-08-11T00:00:00
246,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2915341.6800,2566-08-11T00:00:00
247,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),92250698.0000,2566-08-11T00:00:00
248,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,"ยาเส้นอื่น นอกจาก (ก) ปริมาณไม่เกิน 12,000 กิโลกรรมต่อปี ตามหลักเกณฑ์ วิธีการและเงื่อนไขที่อธิบดีประกาศกำหนด",13.0000,2566-08-11T00:00:00
249,2565,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),110000.0000,2566-08-11T00:00:00
250,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,593080.0000,2566-08-11T00:00:00
251,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,354381078.3000,2566-08-11T00:00:00
252,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4953127041.0000,2566-08-11T00:00:00
253,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,516550.0000,2566-08-11T00:00:00
254,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,1506.1600,2566-08-11T00:00:00
255,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,723625.0000,2566-08-11T00:00:00
256,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,2500.0000,2566-08-11T00:00:00
257,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1229374.4200,2566-08-11T00:00:00
258,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),102471497.2600,2566-08-11T00:00:00
259,2565,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),47500.0000,2566-08-11T00:00:00
260,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ซิการ์,499300.0000,2566-08-11T00:00:00
261,2565,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,589969464.0000,2566-08-11T00:00:00
262,2565,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,5036890474.0000,2566-08-11T00:00:00
263,2565,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,728375.0000,2566-08-11T00:00:00
264,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,441012.0000,2566-08-11T00:00:00
265,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,10000.0000,2566-08-11T00:00:00
266,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1261880.7000,2566-08-11T00:00:00
267,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),73750829.6000,2566-08-11T00:00:00
268,2565,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),25150.0000,2566-08-11T00:00:00
269,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ซิการ์,2571189.0000,2566-08-11T00:00:00
270,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,354952029.0000,2566-08-11T00:00:00
271,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4877317768.0000,2566-08-11T00:00:00
272,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,705525.0000,2566-08-11T00:00:00
273,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาสูบ,74.9700,2566-08-11T00:00:00
274,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,397834.0000,2566-08-11T00:00:00
275,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,2500.0000,2566-08-11T00:00:00
276,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,106150.1000,2566-08-11T00:00:00
277,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),76047546.4000,2566-08-11T00:00:00
278,2565,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),98250.0000,2566-08-11T00:00:00
279,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,1091126.0000,2566-08-11T00:00:00
280,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,473117297.0000,2566-08-11T00:00:00
281,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,5233934100.0000,2566-08-11T00:00:00
282,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,844750.0000,2566-08-11T00:00:00
283,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,487419.0000,2566-08-11T00:00:00
284,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,10000.0000,2566-08-11T00:00:00
285,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,209622.8200,2566-08-11T00:00:00
286,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),74895694.9000,2566-08-11T00:00:00
287,2565,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),36750.0000,2566-08-11T00:00:00
288,2565,เมษายน,ภาษียาสูบ,ยาสูบ,ซิการ์,2220033.7400,2566-08-11T00:00:00
289,2565,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,179425512.0000,2566-08-11T00:00:00
290,2565,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4767092541.5000,2566-08-11T00:00:00
291,2565,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,775750.0000,2566-08-11T00:00:00
292,2565,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,480110.0000,2566-08-11T00:00:00
